Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
201912,42,043,1,2,Dauphin County                ,360,360,80518147,5,10,1777495,18,61,8875488,10,229,25440896,354,354,79194056,5,10,1777495,18,61,8875488,9,224,24765220
201912,42,045,1,2,Delaware County               ,247,247,58556088,6,12,2102628,0,0,0,3,16,6579431,147,147,36356634,6,12,2102628,0,0,0,0,0,0
201912,42,055,1,2,Franklin County               ,332,332,68231593,1,2,296439,0,0,0,11,55,6342247,266,266,53299149,1,2,296439,0,0,0,0,0,0
201912,42,091,1,2,Montgomery County             ,975,975,237237546,13,26,6437632,20,75,11164283,25,475,74806709,835,835,205023757,12,24,6199132,20,75,11164283,19,381,64138811
201912,42,093,1,2,Montour County                ,26,26,6718192,2,4,420000,0,0,0,0,0,0,20,20,5265474,2,4,420000,0,0,0,0,0,0
201912,42,099,1,2,Perry County                  ,88,88,23100398,0,0,0,0,0,0,0,0,0,10,10,2838710,0,0,0,0,0,0,0,0,0
201912,42,101,1,2,Philadelphia County           ,894,894,235850246,152,304,43818503,167,561,68940798,107,2807,399292280,894,894,235850246,152,304,43818503,167,561,68940798,107,2807,399292280
201912,42,103,1,2,Pike County                   ,119,119,31852286,0,0,0,0,0,0,0,0,0,100,100,27235807,0,0,0,0,0,0,0,0,0
201912,44,001,1,1,Bristol County                ,41,41,18087570,3,6,750000,0,0,0,0,0,0,41,41,18087570,3,6,750000,0,0,0,0,0,0
201912,44,003,1,1,Kent County                   ,107,107,18645166,8,16,1710199,2,7,628460,3,54,3650000,94,94,15523734,7,14,1476750,2,7,628460,3,54,3650000
201912,44,005,1,1,Newport County                ,150,150,56247087,3,6,1287000,0,0,0,0,0,0,150,150,56247087,3,6,1287000,0,0,0,0,0,0
201912,44,007,1,1,Providence County             ,356,356,70278447,43,86,6095651,12,44,3375696,7,101,6578816,297,297,63117729,40,80,5555651,12,44,3375696,5,91,5828816
201912,44,009,1,1,Washington County             ,366,366,86938742,5,10,1176000,9,36,3900000,1,8,1375000,356,356,83821597,5,10,1176000,9,36,3900000,1,8,1375000
201912,45,003,3,5,Aiken County                  ,878,878,201118284,25,50,5191600,0,0,0,0,0,0,870,870,199516337,25,50,5191600,0,0,0,0,0,0
201912,45,009,3,5,Bamberg County                ,6,6,1392000,0,0,0,0,0,0,0,0,0,6,6,1392000,0,0,0,0,0,0,0,0,0
201912,45,015,3,5,Berkeley County               ,1592,1592,424587397,0,0,0,0,0,0,27,705,35108019,1424,1424,371724901,0,0,0,0,0,0,13,307,22585180
201912,45,017,3,5,Calhoun County                ,27,27,4322805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,45,019,3,5,Charleston County             ,2472,2472,673342956,3,6,2440596,6,19,1508125,50,1257,85481733,1082,1082,450283595,3,6,2440596,0,0,0,0,0,0
201912,45,035,3,5,Dorchester County             ,703,703,190857427,0,0,0,0,0,0,0,0,0,701,701,190642427,0,0,0,0,0,0,0,0,0
201912,45,037,3,5,Edgefield County              ,153,153,33024804,0,0,0,0,0,0,0,0,0,145,145,31485482,0,0,0,0,0,0,0,0,0
201912,45,039,3,5,Fairfield County              ,50,50,11136688,0,0,0,0,0,0,0,0,0,50,50,11136688,0,0,0,0,0,0,0,0,0
201912,45,045,3,5,Greenville County             ,3664,3664,925530873,8,16,2600945,0,0,0,49,908,90661816,3650,3650,922909727,8,16,2600945,0,0,0,48,874,88132288
201912,45,051,3,5,Horry County                  ,4403,4403,762888975,33,66,9989357,1,4,602030,6,30,1500000,4096,4096,681245428,31,62,8852397,1,4,602030,0,0,0
201912,45,055,3,5,Kershaw County                ,318,318,46083696,0,0,0,0,0,0,0,0,0,318,318,46083696,0,0,0,0,0,0,0,0,0
201912,45,059,3,5,Laurens County                ,160,160,21414151,0,0,0,0,0,0,0,0,0,159,159,21316647,0,0,0,0,0,0,0,0,0
201912,45,063,3,5,Lexington County              ,2117,2117,536114388,0,0,0,0,0,0,12,205,34759986,2067,2067,527247402,0,0,0,0,0,0,9,144,29254682
201912,45,077,3,5,Pickens County                ,630,630,173932159,4,8,1013072,1,3,390000,9,110,12999953,403,403,122768952,0,0,0,0,0,0,2,24,2494590
201912,45,079,3,5,Richland County               ,1653,1653,316642606,5,10,1347008,0,0,0,4,20,3372524,1478,1478,275270780,5,10,1347008,0,0,0,0,0,0
201912,45,081,3,5,Saluda County                 ,40,40,9032605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,45,085,3,5,Sumter County                 ,283,283,38611752,1,2,200000,0,0,0,2,48,2500000,283,283,38611752,1,2,200000,0,0,0,2,48,2500000
201912,45,091,3,5,York County                   ,2294,2294,797023769,0,0,0,2,6,1207732,20,284,36542025,1341,1341,446449871,0,0,0,2,6,1207732,7,84,13933601
201912,46,007,2,4,Bennett County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,46,055,2,4,Haakon County                 ,2,2,150000,0,0,0,0,0,0,0,0,0,2,2,150000,0,0,0,0,0,0,0,0,0
201912,46,071,2,4,Jackson County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,46,111,2,4,Sanborn County                ,8,8,1883000,0,0,0,0,0,0,0,0,0,8,8,1883000,0,0,0,0,0,0,0,0,0
201912,47,001,3,6,Anderson County               ,164,164,29657578,0,0,0,0,0,0,0,0,0,121,121,24012723,0,0,0,0,0,0,0,0,0
201912,47,015,3,6,Cannon County                 ,31,31,3539407,0,0,0,0,0,0,0,0,0,30,30,3303000,0,0,0,0,0,0,0,0,0
201912,47,021,3,6,Cheatham County               ,346,346,65924785,0,0,0,0,0,0,0,0,0,344,344,65260321,0,0,0,0,0,0,0,0,0
201912,47,037,3,6,Davidson County               ,3980,3980,1021634913,2,4,36720,8,25,3058163,107,6222,549201309,3971,3971,1018523943,2,4,36720,8,25,3058163,107,6222,549201309
201912,47,043,3,6,Dickson County                ,349,349,68393237,0,0,0,0,0,0,0,0,0,216,216,41922423,0,0,0,0,0,0,0,0,0
201912,47,049,3,6,Fentress County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,47,081,3,6,Hickman County                ,89,89,14961438,1,2,140000,0,0,0,0,0,0,35,35,5517692,1,2,140000,0,0,0,0,0,0
201912,47,093,3,6,Knox County                   ,1234,1234,255378496,2,4,900000,0,0,0,11,790,129692227,1234,1234,255378496,2,4,900000,0,0,0,11,790,129692227
201912,47,105,3,6,Loudon County                 ,392,392,104451597,0,0,0,0,0,0,0,0,0,381,381,102407481,0,0,0,0,0,0,0,0,0
201912,47,125,3,6,Montgomery County             ,1771,1771,267691927,11,22,1535872,28,102,6420803,32,198,13847847,1285,1285,205106754,3,6,600000,9,34,2527000,15,95,7587000
201912,47,139,3,6,Polk County                   ,198,198,35664564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,47,149,3,6,Rutherford County             ,2744,2744,624305454,10,20,3294000,2,8,707824,25,1116,129808593,2666,2666,610485558,10,20,3294000,2,8,707824,25,1116,129808593
201912,47,153,3,6,Sequatchie County             ,8,8,856000,0,0,0,0,0,0,0,0,0,8,8,856000,0,0,0,0,0,0,0,0,0
201912,47,157,3,6,Shelby County                 ,900,900,246778101,0,0,0,3,12,1611268,8,343,50226635,841,841,232902107,0,0,0,3,12,1611268,7,258,41626582
201912,47,159,3,6,Smith County                  ,78,78,15973435,0,0,0,0,0,0,0,0,0,67,67,14276926,0,0,0,0,0,0,0,0,0
201912,47,161,3,6,Stewart County                ,2,2,324500,0,0,0,1,3,400000,0,0,0,0,0,0,0,0,0,1,3,400000,0,0,0
201912,47,165,3,6,Sumner County                 ,1284,1284,371194266,0,0,0,0,0,0,11,132,6658516,1284,1284,371194266,0,0,0,0,0,0,11,132,6658516
201912,47,167,3,6,Tipton County                 ,172,172,31740475,0,0,0,0,0,0,0,0,0,96,96,21508151,0,0,0,0,0,0,0,0,0
201912,47,169,3,6,Trousdale County              ,95,95,13355576,0,0,0,1,3,224000,0,0,0,95,95,13355576,0,0,0,1,3,224000,0,0,0
201912,47,173,3,6,Union County                  ,97,97,14517688,0,0,0,0,0,0,0,0,0,90,90,13490000,0,0,0,0,0,0,0,0,0
201912,47,175,3,6,Van Buren County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,47,189,3,6,Wilson County                 ,1728,1728,440093698,4,8,1035000,5,18,3600000,6,158,11458000,1726,1726,439768488,4,8,1035000,5,18,3600000,6,158,11458000
201912,48,013,3,7,Atascosa County               ,45,45,8015207,0,0,0,0,0,0,0,0,0,34,34,6081447,0,0,0,0,0,0,0,0,0
201912,48,015,3,7,Austin County                 ,24,24,4338145,0,0,0,0,0,0,0,0,0,10,10,2021903,0,0,0,0,0,0,0,0,0
201912,48,019,3,7,Bandera County                ,1,1,237457,0,0,0,0,0,0,0,0,0,1,1,237457,0,0,0,0,0,0,0,0,0
201912,48,021,3,7,Bastrop County                ,166,166,28932316,0,0,0,0,0,0,1,10,500000,161,161,27926343,0,0,0,0,0,0,1,10,500000
201912,48,025,3,7,Bee County                    ,11,11,1300808,3,6,450000,0,0,0,0,0,0,6,6,693304,0,0,0,0,0,0,0,0,0
201912,48,027,3,7,Bell County                   ,2071,2071,366598207,121,242,22158013,0,0,0,0,0,0,1950,1950,344735050,119,238,21941493,0,0,0,0,0,0
201912,48,029,3,7,Bexar County                  ,5081,5081,1161787596,23,46,6591063,40,156,16969412,191,5872,649267411,4561,4561,1094054686,23,46,6591063,38,150,16969412,185,5838,642022039
201912,48,051,3,7,Burleson County               ,6,6,1120000,0,0,0,0,0,0,4,72,7494300,6,6,1120000,0,0,0,0,0,0,4,72,7494300
201912,48,055,3,7,Caldwell County               ,284,284,57107628,8,16,1442559,0,0,0,6,75,8204025,50,50,7542029,5,10,923145,0,0,0,0,0,0
201912,48,085,3,7,Collin County                 ,9333,9333,2653038978,3,6,1296384,3,12,1227336,80,4534,531879624,8187,8187,2381635113,3,6,1296384,3,12,1227336,80,4534,531879624
201912,48,091,3,7,Comal County                  ,2747,2747,651251392,1,2,135000,0,0,0,5,196,21352060,2747,2747,651251392,1,2,135000,0,0,0,5,196,21352060
201912,48,099,3,7,Coryell County                ,174,174,23253285,8,16,1379924,0,0,0,0,0,0,174,174,23253285,8,16,1379924,0,0,0,0,0,0
201912,48,107,3,7,Crosby County                 ,1,1,10000,0,0,0,0,0,0,0,0,0,1,1,10000,0,0,0,0,0,0,0,0,0
201912,48,113,3,7,Dallas County                 ,5410,5410,1526120557,77,154,23070494,47,176,31537833,233,10752,1125413710,5296,5296,1490840937,76,152,22827511,46,173,31147801,224,10526,1101395966
201912,48,119,3,7,Delta County                  ,7,7,1174132,0,0,0,0,0,0,0,0,0,7,7,1174132,0,0,0,0,0,0,0,0,0
201912,48,135,3,7,Ector County                  ,743,743,172628106,2,4,600000,0,0,0,35,1035,123951030,743,743,172628106,2,4,600000,0,0,0,35,1035,123951030
201912,48,139,3,7,Ellis County                  ,1937,1937,457350603,11,22,2550469,5,18,1730483,12,107,18214063,1318,1318,332374155,10,20,2333328,5,18,1730483,0,0,0
201912,48,141,3,7,El Paso County                ,2206,2206,511053912,58,116,14110900,60,237,30498671,27,325,52930876,1380,1380,320616616,20,40,4228523,55,219,28137238,2,68,8047349
201912,48,157,3,7,Fort Bend County              ,9460,9460,752577317,1,2,184162,0,0,0,13,75,5869381,1995,1995,518591080,0,0,0,0,0,0,0,0,0
201912,48,167,3,7,Galveston County              ,2189,2189,514595952,0,0,0,5,19,2066181,5,318,30423831,1693,1693,406918240,0,0,0,4,16,1700000,5,318,30423831
201912,48,185,3,7,Grimes County                 ,102,102,13515359,0,0,0,0,0,0,0,0,0,102,102,13515359,0,0,0,0,0,0,0,0,0
201912,48,187,3,7,Guadalupe County              ,816,816,190821775,19,38,4246806,0,0,0,15,480,48059284,799,799,186097871,19,38,4246806,0,0,0,15,480,48059284
201912,48,193,3,7,Hamilton County               ,3,3,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,48,195,3,7,Hansford County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,48,201,3,7,Harris County                 ,17904,17904,3597190852,145,290,33275537,9,36,2440000,437,19526,2172826070,17883,17883,3575400164,145,290,33275537,9,36,2440000,437,19526,2172826070
201912,48,211,3,7,Hemphill County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,48,215,3,7,Hidalgo County                ,3383,3383,551387529,156,312,80174173,186,742,59494346,40,925,70990619,3157,3157,529141523,150,300,79321803,186,742,59494346,39,920,70836207
201912,48,233,3,7,Hutchinson County             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,48,251,3,7,Johnson County                ,720,720,148184119,27,54,5984695,0,0,0,10,298,33449010,707,707,145437077,27,54,5984695,0,0,0,10,298,33449010
201912,48,257,3,7,Kaufman County                ,547,547,119622186,5,10,1300000,0,0,0,4,143,15000000,536,536,116816413,5,10,1300000,0,0,0,4,143,15000000
201912,48,259,3,7,Kendall County                ,355,355,83878818,0,0,0,0,0,0,0,0,0,331,331,77635977,0,0,0,0,0,0,0,0,0
201912,48,271,3,7,Kinney County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,48,281,3,7,Lampasas County               ,32,32,5039390,1,2,252000,0,0,0,0,0,0,32,32,5039390,1,2,252000,0,0,0,0,0,0
201912,48,291,3,7,Liberty County                ,817,817,100813944,2,4,265000,0,0,0,0,0,0,680,680,80244850,0,0,0,0,0,0,0,0,0
201912,48,303,3,7,Lubbock County                ,1507,1507,341255778,78,156,18201550,0,0,0,63,589,40523598,1497,1497,339525778,78,156,18201550,0,0,0,63,589,40523598
201912,48,323,3,7,Maverick County               ,88,88,20567660,0,0,0,1,4,452857,0,0,0,88,88,20567660,0,0,0,1,4,452857,0,0,0
201912,48,325,3,7,Medina County                 ,26,26,4857622,0,0,0,0,0,0,0,0,0,18,18,3295749,0,0,0,0,0,0,0,0,0
201912,48,329,3,7,Midland County                ,1290,1290,209963917,0,0,0,0,0,0,0,0,0,1290,1290,209963917,0,0,0,0,0,0,0,0,0
201912,48,339,3,7,Montgomery County             ,6073,6073,1354541524,6,12,847364,0,0,0,53,1586,167853300,5958,5958,1332724025,6,12,847364,0,0,0,46,1532,161946402
201912,48,367,3,7,Parker County                 ,394,394,74998136,5,10,1479384,1,3,163068,9,405,47498596,276,276,52237750,5,10,1479384,1,3,163068,6,338,41665859
201912,48,375,3,7,Potter County                 ,446,446,108148276,13,26,3414668,0,0,0,0,0,0,446,446,108148276,13,26,3414668,0,0,0,0,0,0
201912,48,383,3,7,Reagan County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,48,385,3,7,Real County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,48,395,3,7,Robertson County              ,74,74,14987995,0,0,0,0,0,0,0,0,0,35,35,6794117,0,0,0,0,0,0,0,0,0
201912,48,397,3,7,Rockwall County               ,1292,1292,424452467,0,0,0,0,0,0,13,288,47500000,1270,1270,412297282,0,0,0,0,0,0,13,288,47500000
201912,48,407,3,7,San Jacinto County            ,394,394,86572755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,48,411,3,7,San Saba County               ,3,3,252800,0,0,0,0,0,0,0,0,0,3,3,252800,0,0,0,0,0,0,0,0,0
201912,48,451,3,7,Tom Green County              ,283,283,61491979,0,0,0,0,0,0,0,0,0,283,283,61491979,0,0,0,0,0,0,0,0,0
201912,48,453,3,7,Travis County                 ,9520,9520,2303133562,107,214,26481230,7,27,2440436,301,11652,1241291706,9354,9354,2259955425,103,206,25788678,7,27,2440436,301,11652,1241291706
201912,48,473,3,7,Waller County                 ,18,18,2297000,0,0,0,0,0,0,14,78,1730087,18,18,2297000,0,0,0,0,0,0,0,0,0
201912,48,491,3,7,Williamson County             ,5139,5139,1257786070,13,26,2253000,16,63,7302867,47,1534,146740421,4859,4859,1192593093,13,26,2253000,16,63,7302867,47,1534,146740421
201912,48,493,3,7,Wilson County                 ,58,58,11770534,0,0,0,0,0,0,0,0,0,2,2,473864,0,0,0,0,0,0,0,0,0
201912,48,497,3,7,Wise County                   ,94,94,20235325,0,0,0,1,3,275000,27,150,13700000,91,91,19201897,0,0,0,1,3,275000,27,150,13700000
201912,49,011,4,8,Davis County                  ,1488,1488,383862783,3,6,802809,9,31,4375212,15,216,29418115,1415,1415,368585523,3,6,802809,7,24,3280769,15,216,29418115
201912,49,023,4,8,Juab County                   ,59,59,18472784,0,0,0,3,11,858765,0,0,0,55,55,17325925,0,0,0,3,11,858765,0,0,0
201912,49,029,4,8,Morgan County                 ,60,60,26306230,0,0,0,0,0,0,0,0,0,44,44,22193162,0,0,0,0,0,0,0,0,0
201912,49,035,4,8,Salt Lake County              ,4177,4177,1027927188,89,178,23194747,48,170,30611300,113,5260,781033883,3520,3520,868714412,85,170,22036919,35,122,22852280,105,5163,766576094
201912,49,039,4,8,Sanpete County                ,52,52,10082474,0,0,0,0,0,0,0,0,0,48,48,9460513,0,0,0,0,0,0,0,0,0
201912,49,043,4,8,Summit County                 ,229,229,121910278,2,4,1131146,7,21,9109210,17,133,29071580,127,127,69539847,2,4,1131146,1,3,4060030,3,50,14890465
201912,49,057,4,8,Weber County                  ,1006,1006,249463250,3,6,1132010,41,148,20845591,52,594,65336322,973,973,240036134,2,4,822510,38,138,19803881,49,579,64420533
201912,51,003,3,5,Albemarle County              ,650,650,195018494,0,0,0,0,0,0,12,298,28800917,108,108,34025787,0,0,0,0,0,0,0,0,0
201912,51,007,3,5,Amelia County                 ,54,54,10310830,0,0,0,0,0,0,0,0,0,54,54,10310830,0,0,0,0,0,0,0,0,0
201912,51,009,3,5,Amherst County                ,47,47,8894195,0,0,0,0,0,0,0,0,0,47,47,8894195,0,0,0,0,0,0,0,0,0
201912,51,013,3,5,Arlington County              ,161,161,71144596,0,0,0,0,0,0,2,582,77800000,161,161,71144596,0,0,0,0,0,0,2,582,77800000
201912,51,015,3,5,Augusta County                ,174,174,40220730,0,0,0,3,12,970000,5,204,22026000,174,174,40220730,0,0,0,3,12,970000,5,204,22026000
201912,51,019,3,5,Bedford County                ,36,36,8351366,2,4,400000,4,13,2615000,0,0,0,9,9,1350000,2,4,400000,2,7,1355000,0,0,0
201912,51,033,3,5,Caroline County               ,109,109,19416209,0,0,0,0,0,0,0,0,0,109,109,19416209,0,0,0,0,0,0,0,0,0
201912,51,036,3,5,Charles City County           ,18,18,3123840,0,0,0,0,0,0,0,0,0,5,5,996900,0,0,0,0,0,0,0,0,0
201912,51,037,3,5,Charlotte County              ,16,16,2571024,0,0,0,0,0,0,0,0,0,15,15,2367775,0,0,0,0,0,0,0,0,0
201912,51,041,3,5,Chesterfield County           ,1557,1557,312659874,5,10,1899986,43,169,19981078,63,1466,111997454,1557,1557,312659874,5,10,1899986,43,169,19981078,63,1466,111997454
201912,51,043,3,5,Clarke County                 ,54,54,14958723,0,0,0,0,0,0,1,120,23017754,54,54,14958723,0,0,0,0,0,0,1,120,23017754
201912,51,049,3,5,Cumberland County             ,33,33,5692165,1,2,90000,0,0,0,0,0,0,15,15,2700196,1,2,90000,0,0,0,0,0,0
201912,51,051,3,5,Dickenson County              ,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
201912,51,053,3,5,Dinwiddie County              ,78,78,11680926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,51,059,3,5,Fairfax County                ,1118,1118,265438894,10,20,365000,0,0,0,11,1000,74193000,1118,1118,265438894,10,20,365000,0,0,0,11,1000,74193000
201912,51,061,3,5,Fauquier County               ,202,202,75166716,0,0,0,0,0,0,0,0,0,202,202,75166716,0,0,0,0,0,0,0,0,0
201912,51,069,3,5,Frederick County              ,594,594,133959029,0,0,0,23,81,10553810,2,96,1600000,594,594,133959029,0,0,0,23,81,10553810,2,96,1600000
201912,51,073,3,5,Gloucester County             ,100,100,23626546,0,0,0,0,0,0,0,0,0,100,100,23626546,0,0,0,0,0,0,0,0,0
201912,51,075,3,5,Goochland County              ,218,218,61768472,0,0,0,0,0,0,0,0,0,202,202,57231148,0,0,0,0,0,0,0,0,0
201912,51,085,3,5,Hanover County                ,574,574,119073655,1,2,458800,0,0,0,10,416,30653637,574,574,119073655,1,2,458800,0,0,0,10,416,30653637
201912,51,087,3,5,Henrico County                ,901,901,150110130,81,162,5775000,0,0,0,6,712,72616964,901,901,150110130,81,162,5775000,0,0,0,6,712,72616964
201912,51,093,3,5,Isle of Wight County          ,203,203,41512057,0,0,0,0,0,0,0,0,0,203,203,41512057,0,0,0,0,0,0,0,0,0
201912,51,095,3,5,James City County             ,260,260,68735396,4,8,786000,8,28,3965451,0,0,0,260,260,68735396,4,8,786000,8,28,3965451,0,0,0
201912,51,097,3,5,King and Queen County         ,26,26,4274750,0,0,0,0,0,0,0,0,0,26,26,4274750,0,0,0,0,0,0,0,0,0
201912,51,099,3,5,King George County            ,155,155,31253759,0,0,0,0,0,0,0,0,0,155,155,31253759,0,0,0,0,0,0,0,0,0
201912,51,107,3,5,Loudoun County                ,2168,2168,459388371,0,0,0,0,0,0,23,707,74021600,2168,2168,459388371,0,0,0,0,0,0,23,707,74021600
201912,51,109,3,5,Louisa County                 ,285,285,64339170,0,0,0,0,0,0,0,0,0,150,150,35111576,0,0,0,0,0,0,0,0,0
201912,51,115,3,5,Mathews County                ,9,9,1812820,0,0,0,0,0,0,0,0,0,9,9,1812820,0,0,0,0,0,0,0,0,0
201912,51,127,3,5,New Kent County               ,173,173,60844000,0,0,0,3,12,2604000,0,0,0,173,173,60844000,0,0,0,3,12,2604000,0,0,0
201912,51,139,3,5,Page County                   ,71,71,8496069,0,0,0,0,0,0,0,0,0,71,71,8496069,0,0,0,0,0,0,0,0,0
201912,51,145,3,5,Powhatan County               ,238,238,54926429,0,0,0,0,0,0,0,0,0,238,238,54926429,0,0,0,0,0,0,0,0,0
201912,51,149,3,5,Prince George County          ,75,75,10153785,0,0,0,0,0,0,0,0,0,75,75,10153785,0,0,0,0,0,0,0,0,0
201912,51,153,3,5,Prince William County         ,1186,1186,214634404,5,10,750000,0,0,0,9,278,31068440,1081,1081,192491023,5,10,750000,0,0,0,5,208,23152144
201912,51,165,3,5,Rockingham County             ,288,288,95191030,0,0,0,0,0,0,0,0,0,288,288,95191030,0,0,0,0,0,0,0,0,0
201912,51,175,3,5,Southampton County            ,59,59,9241761,0,0,0,0,0,0,0,0,0,46,46,7145157,0,0,0,0,0,0,0,0,0
201912,51,177,3,5,Spotsylvania County           ,675,675,176523150,0,0,0,0,0,0,21,633,74447003,285,285,73532230,0,0,0,0,0,0,2,36,4040820
201912,51,179,3,5,Stafford County               ,913,913,231118431,0,0,0,0,0,0,0,0,0,913,913,231118431,0,0,0,0,0,0,0,0,0
201912,51,181,3,5,Surry County                  ,26,26,4693489,0,0,0,0,0,0,0,0,0,24,24,4261747,0,0,0,0,0,0,0,0,0
201912,51,183,3,5,Sussex County                 ,40,40,3582929,0,0,0,0,0,0,0,0,0,40,40,3582929,0,0,0,0,0,0,0,0,0
201912,51,187,3,5,Warren County                 ,150,150,35363923,0,0,0,0,0,0,0,0,0,150,150,35363923,0,0,0,0,0,0,0,0,0
201912,51,199,3,5,York County                   ,232,232,49275742,3,6,900000,2,7,1391015,3,17,2077935,232,232,49275742,3,6,900000,2,7,1391015,3,17,2077935
201912,51,510,3,5,Alexandria (Independent City) ,65,65,16653280,0,0,0,0,0,0,0,0,0,65,65,16653280,0,0,0,0,0,0,0,0,0
201912,51,540,3,5,Charlottesville (Independent C,54,54,18121215,3,6,1140000,0,0,0,2,20,4277193,46,46,15422119,3,6,1140000,0,0,0,0,0,0
201912,51,550,3,5,Chesapeake(Independent City)  ,991,991,284887110,0,0,0,0,0,0,0,0,0,991,991,284887110,0,0,0,0,0,0,0,0,0
201912,51,570,3,5,Colonial Heights (Independent ,3,3,433500,0,0,0,0,0,0,0,0,0,3,3,433500,0,0,0,0,0,0,0,0,0
201912,51,580,3,5,Covington (Independent City)  ,4,4,766034,0,0,0,0,0,0,0,0,0,4,4,766034,0,0,0,0,0,0,0,0,0
201912,51,600,3,5,Fairfax (Independent City)    ,12,12,3835000,0,0,0,0,0,0,0,0,0,12,12,3835000,0,0,0,0,0,0,0,0,0
201912,51,610,3,5,Falls Church (Independent City,24,24,11974000,0,0,0,0,0,0,1,322,122000000,24,24,11974000,0,0,0,0,0,0,1,322,122000000
201912,51,630,3,5,Fredericksburg(Independent Cit,62,62,10344165,0,0,0,0,0,0,4,212,27482000,62,62,10344165,0,0,0,0,0,0,4,212,27482000
201912,51,650,3,5,Hampton (Independent City)    ,183,183,11416620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,51,660,3,5,Harrisonburg (Independent City,73,73,11706121,0,0,0,0,0,0,0,0,0,73,73,11706121,0,0,0,0,0,0,0,0,0
201912,51,670,3,5,Hopewell (Independent City)   ,33,33,3065476,0,0,0,0,0,0,4,23,1982117,4,4,265000,0,0,0,0,0,0,0,0,0
201912,51,680,3,5,Lynchburg (Independent City)  ,40,40,8925856,0,0,0,0,0,0,13,290,24847742,40,40,8925856,0,0,0,0,0,0,13,290,24847742
201912,51,683,3,5,Manassas (Independent City)   ,104,104,24578029,4,8,971932,0,0,0,0,0,0,73,73,17309144,0,0,0,0,0,0,0,0,0
201912,51,685,3,5,Manassas Park (Independent Cit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,51,700,3,5,Newport News (Independent City,122,122,22978594,0,0,0,0,0,0,4,96,5269791,122,122,22978594,0,0,0,0,0,0,4,96,5269791
201912,51,710,3,5,Norfolk (Independent City)    ,333,333,78931359,2,4,518000,2,8,1080000,12,474,44858962,333,333,78931359,2,4,518000,2,8,1080000,12,474,44858962
201912,51,730,3,5,Petersburg (Independent City) ,10,10,1350216,0,0,0,0,0,0,0,0,0,9,9,1257616,0,0,0,0,0,0,0,0,0
201912,51,735,3,5,Poquoson (Independent City)   ,26,26,5147000,0,0,0,0,0,0,0,0,0,26,26,5147000,0,0,0,0,0,0,0,0,0
201912,51,740,3,5,Portsmouth (Independent City) ,93,93,9878600,0,0,0,0,0,0,0,0,0,93,93,9878600,0,0,0,0,0,0,0,0,0
201912,51,760,3,5,Richmond (Independent City)   ,353,353,71580518,0,0,0,5,15,970875,15,872,56169278,353,353,71580518,0,0,0,5,15,970875,15,872,56169278
201912,51,800,3,5,Suffolk (Independent City)    ,502,502,119028999,0,0,0,0,0,0,13,195,20864677,502,502,119028999,0,0,0,0,0,0,13,195,20864677
201912,51,810,3,5,Virginia Beach (Independent Ci,667,667,117347048,0,0,0,0,0,0,18,683,36478465,667,667,117347048,0,0,0,0,0,0,18,683,36478465
201912,51,830,3,5,Williamsburg (Independent City,29,29,5427076,0,0,0,0,0,0,0,0,0,29,29,5427076,0,0,0,0,0,0,0,0,0
201912,53,005,4,9,Benton County                 ,1094,1094,310526743,19,38,6735737,7,28,4302352,25,703,82647932,1064,1064,302317625,18,36,6378259,7,28,4302352,24,670,79335275
