Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202012,42,041,1,2,Cumberland County             ,779,779,162349504,6,12,1453385,6,21,2710093,19,151,13759795,647,647,140308487,6,12,1453385,6,21,2710093,11,110,9746000
202012,42,043,1,2,Dauphin County                ,397,397,85960429,9,18,3010879,12,42,7100849,7,106,12226902,357,357,77159442,8,16,2655380,11,39,6587203,6,91,10659000
202012,42,045,1,2,Delaware County               ,209,209,48037277,16,32,5145423,1,4,637575,6,58,16875000,84,84,22070319,15,30,4695423,1,4,637575,1,33,15000000
202012,42,055,1,2,Franklin County               ,282,282,67405993,15,30,2681980,1,4,530546,3,15,1946610,259,259,61310069,15,30,2681980,1,4,530546,0,0,0
202012,42,091,1,2,Montgomery County             ,1163,1163,271661929,6,12,5495000,14,51,6463269,26,640,128676835,988,988,230037398,6,12,5495000,11,42,5233269,16,363,75994442
202012,42,093,1,2,Montour County                ,26,26,5656320,2,4,480000,0,0,0,0,0,0,26,26,5656320,2,4,480000,0,0,0,0,0,0
202012,42,099,1,2,Perry County                  ,90,90,23100521,0,0,0,0,0,0,0,0,0,7,7,1697000,0,0,0,0,0,0,0,0,0
202012,42,101,1,2,Philadelphia County           ,983,983,260014111,216,432,65135218,173,598,76129499,110,3652,422495935,537,537,142276274,148,296,44777645,101,356,46667100,73,2721,291367412
202012,42,103,1,2,Pike County                   ,126,126,36501457,0,0,0,0,0,0,0,0,0,115,115,34017579,0,0,0,0,0,0,0,0,0
202012,44,001,1,1,Bristol County                ,45,45,16034907,0,0,0,0,0,0,1,12,610000,25,25,6979524,0,0,0,0,0,0,1,12,610000
202012,44,003,1,1,Kent County                   ,143,143,27607462,9,18,1577600,12,46,4815000,2,10,1000000,135,135,25537653,9,18,1577600,12,46,4815000,2,10,1000000
202012,44,005,1,1,Newport County                ,122,122,48340461,0,0,0,0,0,0,0,0,0,112,112,44738170,0,0,0,0,0,0,0,0,0
202012,44,007,1,1,Providence County             ,354,354,65810820,46,92,9854309,12,45,3199254,13,88,11766556,278,278,53181307,32,64,8055122,9,34,2566212,9,63,10335210
202012,44,009,1,1,Washington County             ,294,294,91907096,26,52,4842520,1,3,525000,1,5,859375,253,253,81242021,26,52,4842520,0,0,0,0,0,0
202012,45,003,3,5,Aiken County                  ,1139,1139,264139709,3,6,622992,0,0,0,0,0,0,1130,1130,261793029,0,0,0,0,0,0,0,0,0
202012,45,009,3,5,Bamberg County                ,15,15,2397000,0,0,0,0,0,0,0,0,0,15,15,2397000,0,0,0,0,0,0,0,0,0
202012,45,015,3,5,Berkeley County               ,1892,1892,528547091,0,0,0,0,0,0,35,1075,81099833,949,949,259044132,0,0,0,0,0,0,15,585,62152382
202012,45,017,3,5,Calhoun County                ,8,8,968800,0,0,0,0,0,0,0,0,0,8,8,968800,0,0,0,0,0,0,0,0,0
202012,45,019,3,5,Charleston County             ,2769,2769,751947310,0,0,0,11,34,2284375,49,1488,132445585,1171,1171,488161619,0,0,0,3,9,300000,10,476,65016629
202012,45,035,3,5,Dorchester County             ,1148,1148,329969066,0,0,0,0,0,0,9,216,28313533,1148,1148,329969066,0,0,0,0,0,0,9,216,28313533
202012,45,037,3,5,Edgefield County              ,219,219,49843713,0,0,0,0,0,0,0,0,0,219,219,49843713,0,0,0,0,0,0,0,0,0
202012,45,039,3,5,Fairfield County              ,72,72,13696816,0,0,0,0,0,0,0,0,0,72,72,13696816,0,0,0,0,0,0,0,0,0
202012,45,045,3,5,Greenville County             ,4258,4258,1102936622,10,20,3530846,2,8,614080,63,1836,171064103,4258,4258,1102936622,10,20,3530846,2,8,614080,63,1836,171064103
202012,45,051,3,5,Horry County                  ,5007,5007,882303673,47,94,9046684,0,0,0,20,318,23528789,4983,4983,879639882,47,94,9046684,0,0,0,13,283,21778789
202012,45,055,3,5,Kershaw County                ,486,486,81894810,0,0,0,0,0,0,1,8,635000,486,486,81894810,0,0,0,0,0,0,1,8,635000
202012,45,059,3,5,Laurens County                ,187,187,25212479,1,2,118816,0,0,0,0,0,0,187,187,25212479,1,2,118816,0,0,0,0,0,0
202012,45,063,3,5,Lexington County              ,2323,2323,612290426,0,0,0,0,0,0,12,73,9749697,1702,1702,455316590,0,0,0,0,0,0,0,0,0
202012,45,077,3,5,Pickens County                ,779,779,217418832,2,4,474255,1,3,903594,4,60,4607096,736,736,211005119,2,4,474255,1,3,903594,4,60,4607096
202012,45,079,3,5,Richland County               ,1834,1834,349610720,2,4,301000,0,0,0,1,5,843131,1503,1503,277106500,2,4,301000,0,0,0,0,0,0
202012,45,081,3,5,Saluda County                 ,48,48,9734749,0,0,0,0,0,0,0,0,0,6,6,395000,0,0,0,0,0,0,0,0,0
202012,45,085,3,5,Sumter County                 ,305,305,40080065,8,16,990877,3,12,992826,0,0,0,305,305,40080065,8,16,990877,3,12,992826,0,0,0
202012,45,091,3,5,York County                   ,2394,2394,831630993,0,0,0,0,0,0,12,170,19297491,1242,1242,403311303,0,0,0,0,0,0,0,0,0
202012,46,007,2,4,Bennett County                ,6,6,242000,0,0,0,0,0,0,0,0,0,6,6,242000,0,0,0,0,0,0,0,0,0
202012,46,055,2,4,Haakon County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,46,071,2,4,Jackson County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,46,111,2,4,Sanborn County                ,6,6,1165000,0,0,0,0,0,0,0,0,0,6,6,1165000,0,0,0,0,0,0,0,0,0
202012,47,001,3,6,Anderson County               ,210,210,39617197,0,0,0,0,0,0,7,226,19504001,160,160,33235717,0,0,0,0,0,0,7,226,19504001
202012,47,015,3,6,Cannon County                 ,3,3,194570,0,0,0,0,0,0,0,0,0,3,3,194570,0,0,0,0,0,0,0,0,0
202012,47,021,3,6,Cheatham County               ,250,250,49645185,2,4,420000,1,3,150000,0,0,0,249,249,49312953,2,4,420000,1,3,150000,0,0,0
202012,47,037,3,6,Davidson County               ,3705,3705,924440805,7,14,3223161,8,29,3841744,142,9474,810632180,3695,3695,921192084,7,14,3223161,8,29,3841744,142,9474,810632180
202012,47,043,3,6,Dickson County                ,463,463,89238468,0,0,0,0,0,0,0,0,0,425,425,83847075,0,0,0,0,0,0,0,0,0
202012,47,049,3,6,Fentress County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,47,081,3,6,Hickman County                ,107,107,17393238,1,2,120920,0,0,0,0,0,0,7,7,1021054,0,0,0,0,0,0,0,0,0
202012,47,093,3,6,Knox County                   ,1797,1797,379818298,19,38,7795770,27,94,12698165,36,1049,189800556,1797,1797,379818298,19,38,7795770,27,94,12698165,36,1049,189800556
202012,47,105,3,6,Loudon County                 ,495,495,128557085,2,4,580000,0,0,0,0,0,0,489,489,127565858,2,4,580000,0,0,0,0,0,0
202012,47,117,3,6,Marshall County               ,189,189,35912519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,47,125,3,6,Montgomery County             ,2946,2946,391580167,56,112,10925500,43,169,12189400,26,407,31550900,2946,2946,391580167,56,112,10925500,43,169,12189400,26,407,31550900
202012,47,139,3,6,Polk County                   ,213,213,38631448,0,0,0,0,0,0,0,0,0,5,5,1165645,0,0,0,0,0,0,0,0,0
202012,47,149,3,6,Rutherford County             ,3303,3303,804872700,29,58,5273141,24,94,9910286,13,65,6349183,3211,3211,788572312,29,58,5273141,24,94,9910286,13,65,6349183
202012,47,153,3,6,Sequatchie County             ,13,13,2670000,0,0,0,0,0,0,0,0,0,13,13,2670000,0,0,0,0,0,0,0,0,0
202012,47,157,3,6,Shelby County                 ,993,993,234239523,11,22,3221436,4,14,2110984,28,849,100298889,918,918,216459323,11,22,3221436,4,14,2110984,27,826,96930922
202012,47,159,3,6,Smith County                  ,90,90,18053156,0,0,0,1,3,250000,1,8,300000,86,86,17293264,0,0,0,1,3,250000,1,8,300000
202012,47,161,3,6,Stewart County                ,2,2,472409,0,0,0,0,0,0,0,0,0,1,1,209076,0,0,0,0,0,0,0,0,0
202012,47,165,3,6,Sumner County                 ,1434,1434,426360283,3,6,638050,1,4,320000,23,536,52454924,1434,1434,426360283,3,6,638050,1,4,320000,23,536,52454924
202012,47,167,3,6,Tipton County                 ,210,210,41157252,0,0,0,0,0,0,1,23,2800000,112,112,26891472,0,0,0,0,0,0,1,23,2800000
202012,47,169,3,6,Trousdale County              ,79,79,10572000,0,0,0,1,4,213000,0,0,0,79,79,10572000,0,0,0,1,4,213000,0,0,0
202012,47,173,3,6,Union County                  ,97,97,19386223,0,0,0,0,0,0,0,0,0,90,90,19114000,0,0,0,0,0,0,0,0,0
202012,47,175,3,6,Van Buren County              ,5,5,580000,0,0,0,0,0,0,0,0,0,5,5,580000,0,0,0,0,0,0,0,0,0
202012,47,189,3,6,Wilson County                 ,1810,1810,466969104,1,2,200000,1,4,1000000,20,533,65533384,1746,1746,446043018,1,2,200000,1,4,1000000,19,528,64908384
202012,48,013,3,7,Atascosa County               ,57,57,10559301,0,0,0,0,0,0,0,0,0,29,29,5695943,0,0,0,0,0,0,0,0,0
202012,48,015,3,7,Austin County                 ,29,29,5720063,0,0,0,0,0,0,0,0,0,10,10,1862000,0,0,0,0,0,0,0,0,0
202012,48,019,3,7,Bandera County                ,1,1,237457,0,0,0,0,0,0,0,0,0,1,1,237457,0,0,0,0,0,0,0,0,0
202012,48,021,3,7,Bastrop County                ,474,474,79540178,2,4,375422,0,0,0,0,0,0,474,474,79540178,2,4,375422,0,0,0,0,0,0
202012,48,025,3,7,Bee County                    ,12,12,1568296,7,14,1050000,0,0,0,0,0,0,1,1,194000,0,0,0,0,0,0,0,0,0
202012,48,027,3,7,Bell County                   ,2512,2512,448513439,188,376,34186035,19,76,6656617,8,152,14042824,2433,2433,431299403,171,342,30839476,19,76,6656617,8,152,14042824
202012,48,029,3,7,Bexar County                  ,5330,5330,1207399475,69,138,14188048,19,74,8891671,197,4849,552534900,4671,4671,1065346448,67,134,13614912,16,64,8468262,181,4467,507538838
202012,48,051,3,7,Burleson County               ,36,36,4558326,0,0,0,0,0,0,0,0,0,36,36,4558326,0,0,0,0,0,0,0,0,0
202012,48,055,3,7,Caldwell County               ,352,352,74375435,4,8,750278,1,4,330493,7,56,5173672,85,85,17708770,3,6,563133,1,4,330493,7,56,5173672
202012,48,085,3,7,Collin County                 ,12424,12424,3288979482,76,152,18453343,3,12,1569546,50,2044,229718968,11311,11311,2998241404,76,152,18453343,3,12,1569546,50,2044,229718968
202012,48,091,3,7,Comal County                  ,3389,3389,793501722,2,4,675000,5,20,2292728,28,784,89010981,3389,3389,793501722,2,4,675000,5,20,2292728,28,784,89010981
202012,48,099,3,7,Coryell County                ,332,332,48656768,70,140,11560825,0,0,0,0,0,0,332,332,48656768,70,140,11560825,0,0,0,0,0,0
202012,48,107,3,7,Crosby County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,48,113,3,7,Dallas County                 ,5588,5588,1483622799,91,182,20218868,21,80,12679373,93,4798,598283058,5317,5317,1400963892,84,168,18429686,17,64,9945931,77,4293,551868039
202012,48,119,3,7,Delta County                  ,7,7,1463532,1,2,187711,0,0,0,0,0,0,7,7,1463532,1,2,187711,0,0,0,0,0,0
202012,48,135,3,7,Ector County                  ,898,898,210401474,1,2,223682,0,0,0,8,288,34518931,898,898,210401474,1,2,223682,0,0,0,8,288,34518931
202012,48,139,3,7,Ellis County                  ,2561,2561,610950340,5,10,1141087,3,11,592386,19,160,19643597,2348,2348,566488230,5,10,1141087,3,11,592386,16,144,16920000
202012,48,141,3,7,El Paso County                ,2859,2859,679165622,63,126,16802446,9,33,4373788,20,340,45783920,753,753,175932604,20,40,4916986,0,0,0,0,0,0
202012,48,157,3,7,Fort Bend County              ,10460,10460,2064768831,4,8,988064,0,0,0,77,2359,277407313,5431,5431,1267731611,4,8,988064,0,0,0,29,1197,143469307
202012,48,167,3,7,Galveston County              ,2899,2899,673997437,0,0,0,1,4,200000,15,348,24360000,1864,1864,400481241,0,0,0,1,4,200000,15,348,24360000
202012,48,185,3,7,Grimes County                 ,87,87,13456969,0,0,0,0,0,0,0,0,0,87,87,13456969,0,0,0,0,0,0,0,0,0
202012,48,187,3,7,Guadalupe County              ,1258,1258,289798279,44,88,10612035,0,0,0,9,203,24292990,1256,1256,289323365,44,88,10612035,0,0,0,9,203,24292990
202012,48,193,3,7,Hamilton County               ,9,9,1266303,0,0,0,0,0,0,0,0,0,9,9,1266303,0,0,0,0,0,0,0,0,0
202012,48,195,3,7,Hansford County               ,3,3,614694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,48,201,3,7,Harris County                 ,20842,20842,4053702690,112,224,18027838,1,3,475000,451,15805,1632412860,20808,20808,4025903866,112,224,18027838,1,3,475000,451,15805,1632412860
202012,48,211,3,7,Hemphill County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,48,215,3,7,Hidalgo County                ,3496,3496,670232729,78,156,8824492,195,778,65971686,33,484,42915736,3152,3152,632028922,73,146,8074492,183,731,61480892,32,472,42171508
202012,48,233,3,7,Hutchinson County             ,1,1,209076,0,0,0,0,0,0,0,0,0,1,1,209076,0,0,0,0,0,0,0,0,0
202012,48,251,3,7,Johnson County                ,1367,1367,297636086,48,96,9990145,9,36,2859698,32,1085,125252452,1363,1363,296689408,48,96,9990145,9,36,2859698,32,1085,125252452
202012,48,257,3,7,Kaufman County                ,860,860,191907420,104,208,27600000,0,0,0,0,0,0,856,856,190969847,104,208,27600000,0,0,0,0,0,0
202012,48,259,3,7,Kendall County                ,399,399,95087203,0,0,0,0,0,0,0,0,0,107,107,25027029,0,0,0,0,0,0,0,0,0
202012,48,271,3,7,Kinney County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,48,281,3,7,Lampasas County               ,49,49,6932110,0,0,0,0,0,0,0,0,0,49,49,6932110,0,0,0,0,0,0,0,0,0
202012,48,291,3,7,Liberty County                ,1013,1013,147813922,0,0,0,0,0,0,0,0,0,952,952,133783759,0,0,0,0,0,0,0,0,0
202012,48,303,3,7,Lubbock County                ,2017,2017,420456260,127,254,28412873,1,4,400000,138,1576,153258368,2007,2007,418726260,127,254,28412873,1,4,400000,135,1561,152180243
202012,48,323,3,7,Maverick County               ,121,121,27183131,9,18,1622137,0,0,0,0,0,1,121,121,27183131,9,18,1622137,0,0,0,0,0,1
202012,48,325,3,7,Medina County                 ,32,32,6006253,1,2,280000,0,0,0,0,0,0,32,32,6006253,1,2,280000,0,0,0,0,0,0
202012,48,329,3,7,Midland County                ,1289,1289,178729096,0,0,0,0,0,0,0,0,0,1289,1289,178729096,0,0,0,0,0,0,0,0,0
202012,48,339,3,7,Montgomery County             ,8864,8864,1869324092,40,80,5589179,7,28,5130102,48,1210,113990221,8714,8714,1834597505,40,80,5589179,7,28,5130102,37,1149,107203294
202012,48,367,3,7,Parker County                 ,501,501,114495314,5,10,1479385,3,9,489204,7,36,3134009,362,362,86557905,0,0,0,0,0,0,0,0,0
202012,48,375,3,7,Potter County                 ,560,560,131049925,0,0,0,0,0,0,39,285,33815214,560,560,131049925,0,0,0,0,0,0,39,285,33815214
202012,48,383,3,7,Reagan County                 ,2,2,425076,0,0,0,0,0,0,0,0,0,2,2,425076,0,0,0,0,0,0,0,0,0
202012,48,385,3,7,Real County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,48,395,3,7,Robertson County              ,126,126,21326913,2,4,500000,0,0,0,0,0,0,126,126,21326913,2,4,500000,0,0,0,0,0,0
202012,48,397,3,7,Rockwall County               ,2299,2299,723346297,0,0,0,0,0,0,3,393,47103957,2238,2238,697912833,0,0,0,0,0,0,3,393,47103957
202012,48,407,3,7,San Jacinto County            ,457,457,100519349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,48,411,3,7,San Saba County               ,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
202012,48,451,3,7,Tom Green County              ,686,686,143204551,0,0,0,0,0,0,0,0,0,686,686,143204551,0,0,0,0,0,0,0,0,0
202012,48,453,3,7,Travis County                 ,10383,10383,2333442436,110,220,22112673,15,51,5404883,318,16006,1670583586,10282,10282,2313380041,110,220,22112673,13,45,4737549,318,16006,1670583586
202012,48,473,3,7,Waller County                 ,32,32,4677943,0,0,0,0,0,0,15,136,6543139,8,8,1941291,0,0,0,0,0,0,3,68,5034855
202012,48,491,3,7,Williamson County             ,6313,6313,1513430649,58,116,14614410,0,0,0,39,1928,286322208,5934,5934,1416682576,57,114,14402420,0,0,0,39,1928,286322208
202012,48,493,3,7,Wilson County                 ,120,120,32269866,0,0,0,0,0,0,0,0,0,113,113,30435938,0,0,0,0,0,0,0,0,0
202012,48,497,3,7,Wise County                   ,88,88,20078681,1,2,350000,0,0,0,1,5,550000,88,88,20078681,1,2,350000,0,0,0,1,5,550000
202012,49,011,4,8,Davis County                  ,1946,1946,551229504,6,12,2966474,8,25,4539029,14,434,44501920,1946,1946,551229504,6,12,2966474,8,25,4539029,14,434,44501920
202012,49,023,4,8,Juab County                   ,69,69,22027544,5,10,1779658,1,4,677699,5,25,4226966,53,53,16188959,5,10,1779658,1,4,677699,5,25,4226966
202012,49,029,4,8,Morgan County                 ,97,97,44310388,0,0,0,0,0,0,0,0,0,64,64,35490131,0,0,0,0,0,0,0,0,0
202012,49,035,4,8,Salt Lake County              ,4322,4322,1142261913,137,274,33555896,70,249,50981924,109,5256,787238613,3590,3590,967812472,135,270,32889229,56,205,43359066,98,4827,722430978
202012,49,039,4,8,Sanpete County                ,73,73,14797439,0,0,0,0,0,0,0,0,0,73,73,14797439,0,0,0,0,0,0,0,0,0
202012,49,043,4,8,Summit County                 ,199,199,141399173,2,4,691450,12,40,7478123,13,72,12301690,93,93,86940944,2,4,691450,5,19,1587413,0,0,0
202012,49,057,4,8,Weber County                  ,1791,1791,391744923,5,10,1641946,34,128,22782899,24,464,51676269,1744,1744,377983601,5,10,1641946,29,110,19757104,16,421,47837027
202012,51,003,3,5,Albemarle County              ,695,695,206758480,1,2,545000,0,0,0,11,285,27991286,281,281,82546706,1,2,545000,0,0,0,5,169,16780190
202012,51,007,3,5,Amelia County                 ,54,54,11814409,0,0,0,0,0,0,0,0,0,54,54,11814409,0,0,0,0,0,0,0,0,0
202012,51,009,3,5,Amherst County                ,69,69,15704650,0,0,0,0,0,0,0,0,0,69,69,15704650,0,0,0,0,0,0,0,0,0
202012,51,013,3,5,Arlington County              ,294,294,107066257,1,2,120000,0,0,0,2,257,62000000,294,294,107066257,1,2,120000,0,0,0,2,257,62000000
202012,51,015,3,5,Augusta County                ,242,242,54213311,0,0,0,0,0,0,2,80,10000000,242,242,54213311,0,0,0,0,0,0,2,80,10000000
202012,51,019,3,5,Bedford County                ,24,24,4463930,2,4,568000,2,8,1800000,2,108,2800000,20,20,3536000,2,4,568000,2,8,1800000,2,108,2800000
202012,51,033,3,5,Caroline County               ,188,188,35425469,0,0,0,0,0,0,0,0,0,188,188,35425469,0,0,0,0,0,0,0,0,0
202012,51,036,3,5,Charles City County           ,20,20,3583738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,51,037,3,5,Charlotte County              ,11,11,1621950,0,0,0,0,0,0,0,0,0,11,11,1621950,0,0,0,0,0,0,0,0,0
202012,51,041,3,5,Chesterfield County           ,2202,2202,399033566,7,14,2182744,64,243,27853080,42,657,44961533,2202,2202,399033566,7,14,2182744,64,243,27853080,42,657,44961533
202012,51,043,3,5,Clarke County                 ,78,78,19809063,0,0,0,0,0,0,0,0,0,78,78,19809063,0,0,0,0,0,0,0,0,0
202012,51,049,3,5,Cumberland County             ,37,37,5028181,0,0,0,0,0,0,0,0,0,37,37,5028181,0,0,0,0,0,0,0,0,0
202012,51,051,3,5,Dickenson County              ,7,7,1685000,0,0,0,0,0,0,0,0,0,7,7,1685000,0,0,0,0,0,0,0,0,0
202012,51,053,3,5,Dinwiddie County              ,99,99,17146626,0,0,0,0,0,0,0,0,0,99,99,17146626,0,0,0,0,0,0,0,0,0
202012,51,059,3,5,Fairfax County                ,1013,1013,237465764,0,0,0,0,0,0,22,592,33360000,1013,1013,237465764,0,0,0,0,0,0,22,592,33360000
202012,51,061,3,5,Fauquier County               ,197,197,59107105,0,0,0,0,0,0,0,0,0,197,197,59107105,0,0,0,0,0,0,0,0,0
202012,51,069,3,5,Frederick County              ,678,678,171045961,0,0,0,0,0,0,0,0,0,678,678,171045961,0,0,0,0,0,0,0,0,0
202012,51,073,3,5,Gloucester County             ,127,127,26740279,0,0,0,0,0,0,1,12,5581268,127,127,26740279,0,0,0,0,0,0,1,12,5581268
202012,51,075,3,5,Goochland County              ,301,301,72948170,0,0,0,0,0,0,0,0,0,301,301,72948170,0,0,0,0,0,0,0,0,0
202012,51,085,3,5,Hanover County                ,690,690,155718216,0,0,0,0,0,0,0,0,0,690,690,155718216,0,0,0,0,0,0,0,0,0
202012,51,087,3,5,Henrico County                ,794,794,126372936,167,334,12787187,0,0,0,5,787,95009202,794,794,126372936,167,334,12787187,0,0,0,5,787,95009202
202012,51,093,3,5,Isle of Wight County          ,265,265,47475599,0,0,0,0,0,0,2,28,2093730,265,265,47475599,0,0,0,0,0,0,2,28,2093730
202012,51,095,3,5,James City County             ,314,314,90358932,1,2,525000,10,36,4984210,4,22,3678714,314,314,90358932,1,2,525000,10,36,4984210,4,22,3678714
202012,51,097,3,5,King and Queen County         ,20,20,2967568,0,0,0,0,0,0,0,0,0,20,20,2967568,0,0,0,0,0,0,0,0,0
202012,51,099,3,5,King George County            ,165,165,34305308,0,0,0,0,0,0,0,0,0,165,165,34305308,0,0,0,0,0,0,0,0,0
202012,51,107,3,5,Loudoun County                ,1819,1819,400866564,0,0,0,0,0,0,17,674,49757000,1819,1819,400866564,0,0,0,0,0,0,17,674,49757000
202012,51,109,3,5,Louisa County                 ,435,435,90552245,0,0,0,0,0,0,0,0,0,435,435,90552245,0,0,0,0,0,0,0,0,0
202012,51,115,3,5,Mathews County                ,31,31,10714475,0,0,0,0,0,0,0,0,0,31,31,10714475,0,0,0,0,0,0,0,0,0
202012,51,127,3,5,New Kent County               ,317,317,116294520,0,0,0,1,4,868000,0,0,0,317,317,116294520,0,0,0,1,4,868000,0,0,0
202012,51,139,3,5,Page County                   ,80,80,11674580,0,0,0,0,0,0,0,0,0,80,80,11674580,0,0,0,0,0,0,0,0,0
202012,51,145,3,5,Powhatan County               ,207,207,46481583,1,2,240000,0,0,0,0,0,0,207,207,46481583,1,2,240000,0,0,0,0,0,0
202012,51,149,3,5,Prince George County          ,64,64,10619270,0,0,0,0,0,0,0,0,0,64,64,10619270,0,0,0,0,0,0,0,0,0
202012,51,153,3,5,Prince William County         ,1369,1369,240949657,0,0,0,0,0,0,11,69,8267698,1369,1369,240949657,0,0,0,0,0,0,10,64,7700000
202012,51,165,3,5,Rockingham County             ,536,536,157786325,0,0,0,0,0,0,0,0,0,536,536,157786325,0,0,0,0,0,0,0,0,0
202012,51,175,3,5,Southampton County            ,60,60,9205500,0,0,0,0,0,0,0,0,0,28,28,4137596,0,0,0,0,0,0,0,0,0
202012,51,177,3,5,Spotsylvania County           ,779,779,204184786,0,0,0,0,0,0,20,632,74400563,0,0,0,0,0,0,0,0,0,0,0,0
202012,51,179,3,5,Stafford County               ,964,964,238166543,0,0,0,0,0,0,0,0,0,964,964,238166543,0,0,0,0,0,0,0,0,0
202012,51,181,3,5,Surry County                  ,25,25,3777910,0,0,0,0,0,0,0,0,0,25,25,3777910,0,0,0,0,0,0,0,0,0
202012,51,183,3,5,Sussex County                 ,37,37,4792381,0,0,0,0,0,0,0,0,0,37,37,4792381,0,0,0,0,0,0,0,0,0
202012,51,187,3,5,Warren County                 ,191,191,44042011,0,0,0,0,0,0,0,0,0,191,191,44042011,0,0,0,0,0,0,0,0,0
202012,51,199,3,5,York County                   ,257,257,75294614,2,4,600000,2,8,1306606,3,17,2761759,257,257,75294614,2,4,600000,2,8,1306606,3,17,2761759
202012,51,510,3,5,Alexandria (Independent City) ,107,107,40575327,0,0,0,0,0,0,0,0,0,107,107,40575327,0,0,0,0,0,0,0,0,0
202012,51,540,3,5,Charlottesville (Independent C,72,72,24091696,8,16,2730000,0,0,0,2,102,9950657,24,24,7470000,2,4,450000,0,0,0,2,102,9950657
202012,51,550,3,5,Chesapeake(Independent City)  ,1128,1128,313350721,0,0,0,0,0,0,0,0,0,1128,1128,313350721,0,0,0,0,0,0,0,0,0
202012,51,570,3,5,Colonial Heights (Independent ,6,6,1029076,0,0,0,0,0,0,0,0,0,6,6,1029076,0,0,0,0,0,0,0,0,0
202012,51,580,3,5,Covington (Independent City)  ,3,3,566000,0,0,0,0,0,0,0,0,0,3,3,566000,0,0,0,0,0,0,0,0,0
202012,51,600,3,5,Fairfax (Independent City)    ,10,10,3382000,0,0,0,0,0,0,0,0,0,10,10,3382000,0,0,0,0,0,0,0,0,0
202012,51,610,3,5,Falls Church (Independent City,14,14,7050000,0,0,0,0,0,0,0,0,0,14,14,7050000,0,0,0,0,0,0,0,0,0
202012,51,630,3,5,Fredericksburg(Independent Cit,104,104,25835024,0,0,0,0,0,0,0,0,0,104,104,25835024,0,0,0,0,0,0,0,0,0
202012,51,650,3,5,Hampton (Independent City)    ,211,211,13160137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,51,660,3,5,Harrisonburg (Independent City,39,39,8498021,0,0,0,0,0,0,2,21,2857000,39,39,8498021,0,0,0,0,0,0,2,21,2857000
202012,51,670,3,5,Hopewell (Independent City)   ,37,37,3129305,0,0,0,0,0,0,8,40,3447160,4,4,143900,0,0,0,0,0,0,0,0,0
202012,51,680,3,5,Lynchburg (Independent City)  ,156,156,20267181,2,4,173000,0,0,0,15,201,11070000,156,156,20267181,2,4,173000,0,0,0,15,201,11070000
202012,51,683,3,5,Manassas (Independent City)   ,73,73,17105537,0,0,0,0,0,0,0,0,0,51,51,11889579,0,0,0,0,0,0,0,0,0
202012,51,685,3,5,Manassas Park (Independent Cit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,51,700,3,5,Newport News (Independent City,160,160,20234488,0,0,0,0,0,0,0,0,0,160,160,20234488,0,0,0,0,0,0,0,0,0
202012,51,710,3,5,Norfolk (Independent City)    ,470,470,60717577,4,8,2745000,0,0,0,10,716,82200183,470,470,60717577,4,8,2745000,0,0,0,10,716,82200183
202012,51,730,3,5,Petersburg (Independent City) ,14,14,1212934,0,0,0,0,0,0,5,50,6540520,13,13,1120334,0,0,0,0,0,0,5,50,6540520
202012,51,735,3,5,Poquoson (Independent City)   ,25,25,5015000,0,0,0,0,0,0,0,0,0,25,25,5015000,0,0,0,0,0,0,0,0,0
202012,51,740,3,5,Portsmouth (Independent City) ,280,280,31675332,0,0,0,0,0,0,0,0,0,280,280,31675332,0,0,0,0,0,0,0,0,0
202012,51,760,3,5,Richmond (Independent City)   ,294,294,59012477,2,4,446989,0,0,0,6,594,38773319,294,294,59012477,2,4,446989,0,0,0,6,594,38773319
202012,51,800,3,5,Suffolk (Independent City)    ,715,715,167206559,0,0,0,0,0,0,10,393,48449152,715,715,167206559,0,0,0,0,0,0,10,393,48449152
